50.20 + 50.20 * 20 / 100	60.24
2 * 8 * 2 * 4 * 5	640
 ( 4 + 1 ) * 4 * 2 * 3 * 4	480
64000 + 1 / 6 * 64000 + 1 / 6 * ( 64000 + 1 / 6 * 64000 ) 	87111.11
600 / 11 * 8	436.36
10 + 4	14
 ( 961 - 16 * 5 - 5 * 45 - 7 * 70 ) / 5	33.2
 ( 15 - 1 ) * 2 / ( 3 * 2 ) 	4.67
 ( 30 + 2 * 12 + 30 ) / 2	42
 ( 60 / 2 - 60 * 25 / 100 ) * 2	30
500 - ( 500 - 140 ) * 4 / 3	20
3 * 2 / ( 3 - 2 ) 	6
40 + ( 752 - 16 * 40 ) / ( 16 * ( 100 + 75 ) / 100 ) 	44
6 * 12.2 / 12	6.1
45000 * 12 / ( 45000 * ( 4 + 3 ) ) 	1.71
3 / 7 / ( 6 / 5 ) * ( 2 / 5 ) 	0.14
3 / 7 / ( 6 / 5 ) * ( 2 / 5 ) 	0.14
 ( 72 + 60 + 35 + 62 + 84 ) / ( 2 + 3 ) 	62.6
 ( 12000 - 12000 * 10 / 100 ) / ( 100 + 8 ) * 100	10000
1.80 / ( 0.35 + 0.25 ) * 2	6
 ( 100 - 20 ) / ( 1 / 2 ) - 100	60
10 / ( 10 + 3 + 4 - 1 ) 	0.62
21 / ( 77 / 3600 * ( 77 + 77 - 4 ) * 10 ) 	0.65
400 * 100 / ( 100 + 25 ) 	320
4 * 10 / 50 * 10 ** 4 / 1000 * 4	32
50 * 192 / 100 * 12.5 / 100	12
100 / 25 * 9	36
 ( 1365 - 15 ) / ( 6 - 1 ) * 6	1620
 ( 1 - 1 / 12 * 3 ) * 12 * 15 / 3 ** 3	5
 ( 3 + 4 + 3 + 4 + 4 + 4 + 50 ) / 5	14.4
 ( 180 * 2 - 40 * 2 ) / ( 40 + 120 + 180 - 100 * 3 ) 	7
3 - 1	2
150 * 390 / ( 25 * 65 ) 	36
1 / 6 * ( 1 - 1 / 4 ) / ( 1 / 6 * ( 1 - 1 / 4 ) + 1 - 1 / 6 ) * 100	13.04
3 * 6 / 2	9
13200 - 9886	3314
 ( 13 - 10 + 2 ) * ( 13 - 10 + 2 ) 	25
 ( 6 + 6 ) / ( 33 / 60 ) 	21.82
1 / ( 1 / ( 5 + 1 / 2 ) - 1 / 4 ) 	-14.67
15 * ( 10 + 15 ) - ( 15 * 14.5 + 10 * 13 ) 	27.5
 ( 10 + 2 + 10 - 2 ) * 100 + ( 100 / ( 10 + 2 ) + 100 / ( 10 - 2 ) - ( 10 + 2 + 10 - 2 ) ) * 60	2050
 ( 76 + 65 + 82 + 67 + 95 ) / ( 1 + 4 ) 	77
 ( 25 - 20 ) / 25 * 110	22
195 / ( ( 100 - 20 ) / 100 ) 	243.75
15 / 100 * 9	1.35
43 / ( 7 * ( 43 / 3 ) + 5 * 43 / 4 ) 	0.28
4590 / 510 * 105 / 3 + 4590 / 510 * 105 / 3 - 3	627
3 * 2 / ( ( 3 + 2 ) * 2 / 4 ) ** 2	0.96
5 / 3 / ( 5 / 3 + 1 ) 	0.62
 ( 5 - 2.0 ) * 5	15
10 + 50 - ( 5 + 8 + 15.65 - 5 ) 	36.35
420 - 320 - ( 250 - 250 * 86 / 100 ) 	65
500000 / 2 * 4	1000000
1939392 / 625 * 100	310302.72
8 - 24 / 8	5
815 - ( 870 - 815 ) / ( 4 / 100 - 3 / 100 ) * 3 / 100	650
 ( 5 * 2 * 10 + 100 ) * 2 / ( 5 + 6 + 7 + 12 ) * 13	173.33
 ( 1 + 1 / 2 + 1 / ( 1 + 3 ) + 3 / ( 1 + 3 ) ) / ( 1 + 3 ) 	0.62
 ( 13 - 5 ) * 2	16
 ( 4 + 4 ) / 7	1.14
math.floor ( 109 / 9 ) 	12
15000 * 1540 / ( 21000 * 8 / 100 ) * 8 / 100	1100
18 * 3	54
15 / 12 * 6	7.5
15 / 12 * 6	7.5
2 * 3 / ( ( 2 + 3 ) / 2 ) ** 2	0.96
60 / 9 * 2 + 9 + 60 / 9 + 9	38
55 / ( ( 55 / 35 + 55 / 20 + 55 / 35 + 55 / 55 ) / 2 ) 	15.96
 ( 3 + 4 + 3 ) / ( 1 / 4 + 1 / 3 + 1 / 2 - 1 ) - 100	20
 ( 3 + 4 + 3 ) / ( 1 / 4 + 1 / 3 + 1 / 2 - 1 ) - 100	20
 ( 36 * 50 + 50 - 2 - 23 ) / 50	36.5
max ( ( 52 + 5 - 1 ) * ( 5 / 36 - 5 / 52 ) , 4 ) 	4
7 / ( 16 - 3 ) 	0.54
52 - ( 780 - 52 * 10 ) / ( 22 - 10 ) 	30.33
 ( 2 * 1600 - 1600 ) / ( 2 * 6 - 4 ) * 12	2400
math.floor ( 271 / 9 ) 	30
math.floor ( 271 / 9 ) 	30
 ( 3 ** 2 / 5 -math.floor ( 3 ** 2 / 5 ) ) * 5	4
1 / 2 * 24 *math.sqrt ( 20 * 20 * 4 - 24 * 24 ) + 24	408
 ( 4 * 30 + 4 * 30 ) / ( 3.0 + 4 - 4 ) 	80
15 / 5	3
330 / ( 7 + 8 ) * 7	154
150 - 80 - 10	60
 ( 2 + 3 ) * 2	10
 ( 1 - 20 * 2 / ( 20 + 38 + 1 ) ) * 100	32.2
 ( 73 - 3 + 4 * 10 ) ** ( 320 -math.floor ( 320 / 4 ) * 4 ) - 2 * 10	-19
39 * 152 / ( ( 37 + 39 + 2 ) / 2 ) 	152
 ( ( 100 + 30 ) ** 2 - 100 ** 2 ) * 100 / 100 ** 2	69
20 - 1 - 12	7
1 - ( 0.15 + 0.40 - 0.15 ) 	0.6
 ( 0.8 ** 3 - 0.5 ** 3 ) / ( 0.8 ** 2 + 0.40 + 0.5 ** 2 ) 	0.3
7 * 7	49
1 + 0	1
1 + 0	1
 ( 3 + 3 ) * 3 * 3 - ( 3 + 3 ) * 3 + ( ( 3 + 3 ) * 3 * 3 - ( 3 + 3 ) * 3 ) * 2	108
5 * 3 - 1	14
128 / 2	64
1080 / 1000 / ( 14 * 60 / 3600 ) 	4.63
 ( 3 * 2 + 3 + 2 - 1 ) / 3	3.33
 ( 150 + 60 * 46 - 58 * ( 46 - 2 ) ) / 2	179
2 * ( 21 - 3 ) * 2 / ( 4 + 3 ) * 21	216
8.008 / 1.001 * 100	800
math.pi* 7 * 2 / 2 + 7 + 7	35.99
 ( 12 * 15 - 15 ) / ( 12 * 15 / 18 ) 	16.5
2 / ( 8 / 100 ) / 2	12.5
 ( 4 + 2 ) * 2 / 2 / 4	1.5
30 * 4 - 15 * 2	90
30 * 4 - 15 * 2	90
1 / 4	0.25
5000 / 50	100
4 / 4	1
100 + 25 + 100 - 2 * 100 / 100 * 100	25
24 + 30 - 24 / ( 30 / 100 ) 	-26
24 + 30 - 24 / ( 30 / 100 ) 	-26
24 + 30 - 24 / ( 30 / 100 ) 	-26
math.sqrt ( 16 ) /math.sqrt ( 9 ) 	1.33
3 * 3 / ( 2 + 3 * 3 ) 	0.82
34.5 * 15 / 100 + 34.5	39.67
300 / ( 100 - ( 5 + 5 + ( 100 - ( 5 + 5 ) ) * 25 / 100 + ( 100 - ( 5 + 5 ) ) * 20 / 100 + 24.5 ) ) * 100	1200
2 * ( 1 + 4 ) / 2	5
2 * 12	24
 ( 50 + 12 ) * 7 / 12	36.17
5 + 3 - 6	2
25 * 136 / 312	10.9
 ( 31 - 27 ) * 400 / 200	8
 ( 15000 + 10 * 5000 / 100 - 4.0 * 5000 / 100 ) / ( 1 - 5 / 100 ) 	16105.26
7.5 * 7.5 + 2.5 * 2.5 + 3.75	66.25
40 / 100 / ( 1 - 40 / 100 ) * 100	66.67
math.factorial ( 3 ) /math.factorial ( 2 ) +math.factorial ( 4 ) /math.factorial ( 3 ) +math.factorial ( 50 / 10 ) /math.factorial ( 50 / 10 ) 	8
1 / 9 * 100	11.11
10000 * 1 / 3	3333.33
math.sqrt ( 32.49 * 100 ) 	57
 ( ( 3 * 6 - 3 ) * 3 - 3 ) * ( 6 - 1 ) 	210
38.3 / 3 / ( 4 * 2 ) 	1.6
38.3 / 3 / ( 4 * 2 ) 	1.6
6000 - 6000 * 20 / 100 + ( 6000 - 6000 * 20 / 100 ) * 20 / 100	5760
6000 - 6000 * 20 / 100 + ( 6000 - 6000 * 20 / 100 ) * 20 / 100	5760
13 *math.sqrt ( 17 ** 2 - 13 ** 2 ) 	142.41
16000 / ( 1 - ( 1 / 5 + 1 / 10 + 3 / 5 ) ) 	160000
 ( 10000 / 2 - 20 * 10000 / 100 ) * 100 / ( 10000 - 20 * 10000 / 100 ) 	37.5
 ( 60 * 50 + 35 * 60 + 45 * 55 + 42 * 45 ) / ( 60 + 35 + 45 + 42 ) 	52.01
 ( 100 - 300 / 100 ) / ( 100 - 300 / 100 - ( 10 + 300 / 100 ) ) 	1.15
825 + 825 * ( ( 956 - 825 ) * 100 / ( 825 * 3 ) + 4 ) * 3 / 100	1055
 ( 540 * ( 100 + 15 ) / 100 - 496.80 ) * 100 / ( 540 * ( 100 + 15 ) / 100 ) 	20
 ( 45 / 90 ) ** 2	0.25
2.5 * 40 / 2	50
 ( 18 / 3 + 54 / 3 ) / 2	12
52 * 6 + 49 * 6 - 52 * 11	34
math.sqrt ( 138 + 131 * 2 ) 	20
 ( 324 * 25 - 71 * 100 ) / ( 25 - 20 ) 	200
 ( 10 - 1 ) * 2 / ( 4 * 2 ) 	2.25
170 / ( 1 + 3 ) * 3 + 250 / ( 3 + 5 ) * 3	221.25
360 / 1000 / ( 30 / 3600 ) 	43.2
1 / ( 1 / 2 - ( 1 / 2 - 1 / 4 ) ) 	4
math.gcd ( 1204 , 840 ) 	28
1 / 12 * 3 / ( 1 / 30 / 2 ) * 7	105
2 ** 120 *math.factorial ( 120 ) 	8.891874550441339e+234
12.5 * 40 / 100 * 100 / 25	20
 ( 140 - 10 - 2 ) / 2 - ( 140 - 2 - 3 * 4 - 3 - 3 ) / 3 / 2	44
7 * 57 + 7 * 61 - 15 * 55	1
3.6 * ( 250 + 150 ) / 32	45
 ( 142 - ( 12 * 4 + 2 * 2 * 3 ) ) / 142 * 100	57.75
54 * 1000 / 3600 * 9	135
54 * 1000 / 3600 * 9	135
1 / ( 10 - 1 ) 	0.11
 ( ( 4 * 4 * ( 4 + 1 ) + 2 + 1 / 2 ) * 16 - 16 * 4 * ( 4 + 1 ) - 4 * 4 * ( 4 + 1 ) * 4 ) / 4 * 1000 / 1000 - 8	162
 ( 1 - 100 / ( 100 + 32 ) ) * 100	24.24
100 / ( 100 * 100 - ( 100 + 7 ) * ( 100 - 7 ) ) 	2.04
64 / ( 2 + 2 + 1 ) 	12.8
3360 / ( 1 - 5 / 12 ) / ( 2 / 3 ) 	8640
10 + 20 + 60 - ( 5 * 3 + 10 + 40 ) 	25
10000 * ( 1 + 3.96 / 100 / 2 ) ** 4	10815.83
3 * 250 * 16 / 20	600
1.35 + 123 / 1000 + 321 / 1000	1.79
1150 / ( ( 1 + 25 / 100 ) * ( 1 + 15 / 100 ) ) 	800
16 * 45 / ( 3 / 4 * 45 ) - 16	5.33
160 / 5 * 160 / ( 160 / 5 + 160 / 3 ) 	60
6300 / ( 6300 + 4200 + 10500 ) * 12100	3630
200 / 40 * 3.6	18
490 / ( 1 + 15 / 100 ) 	426.09
1404 / 2 / ( ( 100 + 8 ) / 100 ) + 1404 / 2 / ( ( 100 + 8 / 2 ) / 100 ) 	1325
 ( 1 + 7 / 3 ) / ( 7 / 3 + 5 / 3 ) 	0.83
4 * 100 / 6	66.67
1 - 60 / 100 * ( 100 - 20 ) / 100	0.52
1900 / ( ( 15 + 4 ) / 2 ) / 4 / 2	25
4 * 9 / ( 20 / 100 ) 	180
90 * 2 + 70 * 2 - 60 * 3	140
21 / ( 2 + 1 ) 	7
29 + 17 - ( 45 - 8 ) 	9
 ( 62 - 42 ) * ( ( 90 - 42 ) / 2 + 1 ) 	500
1 / 3 * ( 1 - 1 / 6 ) / ( 1 / 3 * ( 1 - 1 / 6 ) + 1 - 1 / 3 ) * 100	29.41
1 / 3 * ( 1 - 1 / 6 ) / ( 1 / 3 * ( 1 - 1 / 6 ) + 1 - 1 / 3 ) * 100	29.41
100 - ( 1 + 15 / 100 ) * ( 1 - 17 / 100 ) * 100	4.55
80 + 20 / 100 * 80	96
2 / 7	0.29
250 / 22.95 * 250	2723.31
250 / 22.95 * 250	2723.31
26 - 2 - 1 - 1	22
50 - 50 / 100 * 5	47.5
520 / ( 1 - 6 * 8 / 100 ) 	1000
30 * ( 30 - 1 ) / 2	435
 ( 4.00 - 1.50 ) * 100 / 1.50	166.67
90 / ( 4 + 2 / 2 ) 	18
240 + 240 * 20 / 100	288
 ( 3 + 2 ) * 2 * ( 3 + 2 ) * 2 * 20 / ( ( 3 + 2 ) * 2 * ( 3 + 2 ) * 2 ) 	20
10 * 4 / 2 + 10 + 5	35
 ( 10 * 11 - ( 4 + 1 ) * 9 ) / 10	6.5
196 / ( 15 - 1 ) 	14
 ( 3 * 4 * 2 - 3 * 4 ) / 2	6
37 + 37 + 37 + 10 + 4	125
480 / ( 60 / 100 ) / ( 3 * 100 * 1000 + ( 4 * 10 + 4 ) * 1000 ) * 100	0.23
6 / 7 + ( 2 - 4 / 5 ) / ( 2 + 4 / 5 ) 	1.29
6 * ( 3 + 2 / 4 ) + 7 * ( 3 + 2 / 4 ) 	45.5
 ( 86 + 50 + 53 ) / 3 + 1 - 53	11
 ( 86 + 50 + 53 ) / 3 + 1 - 53	11
 ( ( 8 * ( 100 + 25 ) / 100 ) ** 2 - ( 4 * ( 100 - 25 ) / 100 ) ** 2 - ( 8 ** 2 - 4 ** 2 ) ) / ( 8 ** 2 - 4 ** 2 ) * 100	89.58
60 / 5 - 60 / 6	2
 ( 5 + 1 ) * 6100 - ( 5420 + 5660 + 6200 + 6350 + 6500 ) 	6470
1 - 2 / 6	0.67
math.floor ( ( ( 10 * 5000 - 5000 - ( 4000 + 5000 ) ) / 3 + 4000 + 5000 ) / ( 10 * 5000 ) * ( 3 + 4 ) * 5000 / 1000 ) - 1	13
 ( 20 * 35 + 15 * 20 + 5 * 8 ) / ( 20 + 15 + 5 ) 	26
math.log ( 1 ** 18 * 10 ** 35 * 2 / 4 ** 18 ) /math.log ( 5 ** 5 ) 	7
 ( 79 - 6 * 4 ) / 11	5
 ( 200 + 132 ) / ( 72 * 0.2778 ) 	16.6
 ( 125 + 125 ) / ( 125 / 15 + 125 / 10 ) 	12
6 * 2 * 3.5 * 2 / 2	42
2.5 * 28 / 2	35
5000 * ( 1 + 4 / 100 ) ** ( 3 / 2 ) - 5000	302.98
5000 * ( 1 + 4 / 100 ) ** ( 3 / 2 ) - 5000	302.98
 (math.floor ( 30 / 3 ) + 30 / 17 ) / 30	0.39
800 * 100 / ( 35 + 100 ) - 800 * 100 / ( 35 + 100 ) * 25 / 100	444.44
900 * ( 1 - 10 / 100 ) ** 2	729
6 * 3 * 2	36
45 / 3 * 2 + 54 / 3	48
100 / ( 72 * 0.2778 ) 	5
3 + 3 + 1	7
1 / 6 * 1 / 6 * 1 / 6 * 1 / 6	0
8 * 100 * 6 * 100 * 2 / ( 5 * 11 * 6 ) 	2909.09
1 / ( 1 / 7 + 1 / 6 ) 	3.23
100 / 60 * 23040	38400
9 / ( 96.25 -math.floor ( 96.25 ) ) 	36
9 / ( 96.25 -math.floor ( 96.25 ) ) 	36
378 / 252 * 100	150
8 * 2.5 + 20	40
20 + 5 * 4	40
4 * 1690 / ( 4 + 2 + 3 ) 	751.11
2 + 3	5
100 * 1000 / 3600 * 18	500
 ( 1 - 100 / ( 100 + 15 + ( 100 + 15 ) * 10 / 100 ) ) * 100	20.95
 ( 30 + 1 - 30 ) * 10	10
15 * 100	1500
 ( 280 + 60 ) / ( 6 + 1 ) 	48.57
 ( 280 + 60 ) / ( 6 + 1 ) 	48.57
 ( 11 - 4 - 4 - 1 ) * 3	6
130 / ( ( 50 + 10 ) * 1000 / 3600 ) 	7.8
10 * 100 * 100 - 100 + 33	99933
60 * ( 5 / 60 * ( 25 - 5 ) / 5 ) 	20
20 * 5 / ( 5 - 1 ) + 5 - 20	10
300 / ( 10 / ( 3 / 2 - 1 ) ) - 300 / ( 10 / ( 3 / 2 - 1 ) + 10 ) 	5
12 * 3	36
100 * ( 1 - 1 / 100 - 36 / 140 ) / ( 36 / 140 ) 	285
 ( 4 * 5 ** 2 ) ** 3	1000000
 ( 4 * 5 ** 2 ) ** 3	1000000
15 * 3 + 12 - 3	54
4 - 1	3
4 - 1	3
722 * 774 * 889 * 223 - ( 722 * 774 * 889 * 223 - ( 4 + 4 ) ) 	8
 ( 3000 * 6 + 3000 * 2 * 6 ) / ( 7000 * ( 6 + 6 ) ) 	0.64
 ( 1 + 1 + 3 ) ** 3 - 23	102
100 - ( 100 + 25 ) * ( 100 - 25 ) / 100	6.25
70 / ( 3 * 2 + 4 ) 	7
 ( 2 * 30 + 60 ) / ( 2 + 3 ) 	24
 ( 40 * 20 / 100 + 80 * 35 / 100 ) / ( 40 + 80 ) * 100	30
0.25 * ( 5 - 1 ) + 0.25	1.25
8 / 1	8
30 * 2 - ( 10 + 8 * 2 + 5 * 4 ) + 4	18
100 * 4 / ( 4 - 1 ) - 100	33.33
100 * 10 + 800 - ( 800 + 100 * 10 + 800 ) / 2	500
1 / ( 0.25 - 1 / 12 - 1 / 18 ) 	9
30 * 9 ** 3 / ( 9 + 6 - 3 ) 	1822.5
30 * 9 ** 3 / ( 9 + 6 - 3 ) 	1822.5
28 / ( 154.04 - ( 100 + 4 * 10 + 2 ) ) 	2.33
28 / ( 154.04 - ( 100 + 4 * 10 + 2 ) ) 	2.33
1200 * 800 * 45 / ( 800 * 600 ) 	90
 ( 21 - 20 ) / 2 + 20	20.5
12 / ( 10 * 3 * 2 ) * 4 * 1000 / ( 1 + 3 ) / 2 * 12 / ( 10 * 3 * 2 ) * 4 * 1000 / ( 1 + 3 ) / 2 * 3	30000
2 * 10 + 10 + 4	34
4 * 24 / 10 * 23 * 6 / 2 + 3 * 23 * 6 / 2 + 5 * 23	984.4
 ( 50 + 60 ) / 2 * ( 60 - 50 + 1 ) + ( 60 - 50 ) / 2 + 1	611
 ( 7 - 1 ) / 7 * 100	85.71
48 * ( 40 - 25 ) / 12 - 48	12
420 / ( ( 15 - 12 ) * 2 / 100 ) 	7000
 ( 7 * 20 - 3 * 7 ) / 7 * ( 7 - 1 + ( 7 * 20 - 3 * 7 ) / 7 ) 	391
45 * 0.2778 * 30 - 120	255.03
2 / 3 * 2 / 3 * 6 / 3	0.89
4 + 3 + 3 + 2 + 4	16
 ( ( 36 + 24 ) / ( 36 - 24 ) - 1 ) * 10 * 3 * 60 / 2 - 24	3576
 ( 100 + 60 ) / ( ( 60 + 40 ) * 0.2778 ) 	5.76
207.00 / ( 100 + 15 ) * 100 * 1 / 15	12
0.12 / ( 0.50 / 100 ) 	24
 ( 220 + 43 ) / 17	15.47
 ( 16000 - ( 60000 - 18000 - 16000 - 12000 ) ) / 100	20
 ( ( 7 * 2 - 5 ) / ( 2 * 2 - 1 ) + 7 - 2 * ( 7 * 2 - 5 ) / ( 2 * 2 - 1 ) ) / 8	0.5
math.gcd ( 640 , 520 ) 	40
80 / ( 3 + 4 ) 	11.43
1 / 96	0.01
25 + 12	37
25 + 12	37
50 - 50 / 100 * 10	45
 ( 27 * 150 + 36 * 125 ) / ( 36 + 27 ) + ( 27 * 150 + 36 * 125 ) / ( 36 + 27 ) * 40 / 100	190
 ( 50 * 56 - ( 45 + 55 ) ) / ( 50 - 2 ) 	56.25
12 - 14	-2
math.sqrt ( 149 + 70 * 2 ) 	17
 ( 2 + 1 ) / 5	0.6
9 * 11 + 7	106
7 * ( 2 + 1 ) / 2 * 2	21
4 - 2	2
815 - ( 844 - 815 ) * 3 / 4	793.25
240 * 100 / ( 100 - 40 ) 	400
18 * 36 / 27	24
 ( ( 100 - 50 ) * ( 100 + 80 ) / 100 / 100 - 1 ) * 100	-10
 ( ( 100 - 50 ) * ( 100 + 80 ) / 100 / 100 - 1 ) * 100	-10
35 * 65 / 4	568.75
60 * ( 54 - 36 ) / 54	20
60 * ( 54 - 36 ) / 54	20
11 / 4 / 3 / 4 / 3 / 2 / 2	0.02
30 / 60 * 102	51
 ( 8 + 4 ) * 2	24
20 * 10 / 40	5
110 * 100 / 10 - 110	990
110 * 100 / 10 - 110	990
1 / 3 * 1 / 3	0.11
 ( 3 + 4 ) * 1000 * 1 / 10 - 1 / 10 / 100 * ( 3 + 4 ) * 1000	693
2 * 3 * 60 / ( 200 - 10 + 2 * 10 ) * 10	17.14
4 / 10	0.4
2.22 / 3	0.74
85 / 85	1
math.floor ( 25 * 9.95 ) 	248
1000 / 2	500
1000 / 2	500
8337 / ( 1 + 20 / 100 ) 	6947.5
 ( 4 - 1 ) / ( 1 / 4 * 4 - 1 / 5 ) 	3.75
math.sqrt ( 5 / ( 5 ** 9 + 5 ** 2 + 9 ** 9 ) ) 	0
 ( 11 + 1 ) * 11	132
 ( 161 * 12 + 158 * 10 ) / 20	175.6
9000 * ( 1 + 4 / 100 ) ** ( 3 / 2 ) - 9000	545.36
56 / ( 3 * 2 + 1 * 2 ) * 3 * 56 / ( 3 * 2 + 1 * 2 ) 	147
600 / ( 200 * 30 / 10 ) 	1
2200 * 3 ** ( 28 / ( 112 / 8 ) ) 	19800
 ( 12 * 150 + 600 ) / ( 12 + 3 ) 	160
1 + 1	2
 ( 224 + 43 ) / 17	15.71
3 * 20 / 12	5
math.sqrt ( ( (math.sqrt ( ( 26 - ( 2 * 168 ) ) ) ** 2 ) + ( 4 * 168 ) ) ) 	None
40 / 100 + 4 + 3 + 40 / 100 + 20 / 4 / 100	7.85
 ( 330 - ( 54 - 12.5 * 104 / ( 1 * 100 ) + 104 ) ) / 330	0.56
100 / 896 * 100 * ( 3 + 2 ) * 2 - 100	11.61
3 / ( 7 * 2 ) 	0.21
4 * 100 * 100 * ( 1 + 12 / 100 ) ** 3 - 4 * 100 * 100	16197.12
456 * (math.floor ( 859622 / 456 ) + 1 - 859622 / 456 ) 	394
100 - 9 / 12 * 100	25
1 / ( 1 / 10 - 1 / 12 ) 	60
1 / ( 1 / 10 - 1 / 12 ) 	60
20 * 2 - ( ( 20 - ( 8 * 1 + 3 + 2 ) - 1 ) * 3 + 8 * 1 + 3 * 2 ) 	8
1 / 4 * ( 17 - 8 ) / ( 30 / 100 ) + ( 15 - 8 ) * 1 / 4	9.25
1 / 4 * ( 17 - 8 ) / ( 30 / 100 ) + ( 15 - 8 ) * 1 / 4	9.25
 ( 100 - 50 - 15 ) * ( 100 - 50 ) / 100	17.5
624 / 3	208
10 * 50 / 25	20
 ( 8 + 3 ) / 2	5.5
5 ** 4 * 1	625
 ( 8 - 5 ) / ( 10 - 8 ) 	1.5
math.sqrt ( 400 / 3 / 3 ) * 3	20
320 / ( ( 320 - 320 * ( 100 - 20 ) / 100 ) / ( ( 100 - 20 ) / 100 * 2 ) ) 	8
 ( 2402 - 1820 ) / 1820 * 100	31.98
60 * 2 / ( 60 / 30 + 1 ) 	40
100 / ( 24 / ( 44 - 24 ) ) 	83.33
90 - 5	85
90 - 5	85
112 / ( 3 * 2 + 1 * 2 ) * 3 * 112 / ( 3 * 2 + 1 * 2 ) 	588
5 - 4 - 5 * 4 / 100	0.8
5 - 4 - 5 * 4 / 100	0.8
1 + 3 + 7 + 1 + 1 + 1 + 1 + 7 + 1 + 1 + 1 + 1 + 1 + 1	28
math.log ( 1000 / 0.00010101 ) /math.log ( 10 ) 	7
40 * 2 + 43 * 2 - 45 * 3	31
22 * 1000 * ( 1 - 10 / 100 ) / 60 + 12 / 100 / 12 * 22 * 1000 * ( 1 - 10 / 100 ) 	528
 ( 44 / 2 + 5 ) * 5 / 2 - 5	62.5
 ( 9 - 7 ) / 7	0.29
196 / ( 15 - 1 ) 	14
100 * 3 / 5 / 3 / ( 100 - 100 * 3 / 4 ) * 100	80
 ( 46 - 36 ) * 1000 / 3600 * 72 / 2	100
80 + 5 * 12 / ( 180 / 3 ) 	81
2 / ( 1 + 1 / 3 ) 	1.5
10 * 14 * 6 / 4	210
 ( 100 + 20 ) / ( 100 - 30 ) * 100	171.43
8 / ( 5 / 4 - 1 ) 	32
2 * 100 * 100 / ( 0.08 * 100 ) 	2500
1 / ( 1 / 15 + 1 / 10 ) 	6
1 -math.factorial ( 3 ) /math.factorial ( 2 ) * 1 / 2 ** 3	0.62
 ( 2 + 3 ) * 1000 * 6 / 2	15000
4 * 3 / 3	4
570 / 3 / ( 300 / 4 ) 	2.53
 ( 180 + 360 ) / ( ( 60 + 30 ) * 0.2778 ) 	21.6
math.log ( 2 ** 10 * 5 ** 10 ) /math.log ( 10 ) 	10
 ( 55 * 28 + 28 * 55 ) / ( 55 + 28 ) 	37.11
4 * ( 90 + 2 ) - 90 * 3	98
18 * 36 / 9	72
100 * 100 * 5 / 100 / ( 100 * 100 - ( ( 2 + 3 ) * ( 2 + 3 ) * 2 * 100 + ( 2 + 3 ) * 100 ) ) * 100	11.11
5 * 4 * 22 / 7 * 1.4 / 4 * 4	88
2 / ( 8 + 2 ) 	0.2
400 * 15 * 2 / 1000 / ( 15 / 10 ) 	8
2 * 2.44 + 4 * 0.87	8.36
5 * 12 - 10 * 4	20
200 * 100 / ( 100 + 4 - ( 100 - 10 ) ) 	1428.57
 ( 62 - 12 ) * ( ( 60 - 12 ) / 2 + 1 ) 	1250
20 / ( 20 - 15 ) * 2 + 1	9
9 ** 3	729
 ( ( 100 - 10 ) * 1000 / ( ( 100 - 10 ) * 1000 - 0.25 * 100 * 1000 ) - 1 ) * 100	38.46
50 / ( 4 + 1 ) + ( 50 - ( 4 + 1 ) ) / ( 4 + 1 ) ** 2 + ( 50 - ( 4 + 1 ) ) / ( 4 + 1 ) ** 3	12.16
4 * 5 * 10 + 1	201
10 + 4 - 1 + 4 / 10	13.4
84 / 12 * 100	700
16 * 21.3	340.8
21600 * 10 / ( 36 + 24 - 5 - 1 ) 	4000
3 ** 2	9
 (math.factorial ( 3 ) /math.factorial ( 3 - 2 ) /math.factorial ( 2 ) +math.factorial ( 6 ) /math.factorial ( 6 - 2 ) /math.factorial ( 2 ) ) / (math.factorial ( 6 + 3 ) /math.factorial ( 6 + 3 - 2 ) /math.factorial ( 2 ) ) 	0.5
 ( 1200 - 15 ) / ( 6 - 1 ) * 6	1422
max ( ( 55 + 8 - 1 ) * ( 8 / 35 - 8 / 55 ) , 4 ) 	5.15
13 - 2 - ( 2 + 4 + 1 ) 	4
math.floor (math.sqrt ( 210 ) ) 	14
3.6 * ( 240 + 150 ) / 20	70.2
20 + 22 + 20 - 50	12
100 / ( 100 / 2 / 2 / 2 / 2 / 2 ) / 2 + 1 +math.sqrt ( 100 / ( 100 / 2 / 2 / 2 / 2 / 2 ) / 2 ) 	21
 ( 6 - 6 * 1 / 2 ) / ( 1 / 2 - 2 / 5 ) 	30
1.50 + 1.50 * ( ( 18 - 2 ) / 4 + 1 - 2 ) 	6
3 + 100 / 20	8
 ( 24 + 8 ) / ( 58 - 50 ) 	4
200 * 100 / 60 / 2	166.67
2000 * 8 / 100	160
16 * ( 16 - 1 ) / 2 + 16 * 7	232
120 - ( 30 * ( 120 / ( 40 + 30 ) - 1 ) + 40 * ( 120 / ( 40 + 30 ) - 1 ) ) 	70
2 * 2211 / ( 10 + 1 ) / 3	134
1 / ( 1 / 30 ) 	30
1430 / ( 1430 / ( 10 + 10 + 2 ) + 45 ) + 9	22
16 * 19 / 2	152
 (math.floor ( ( 4 * 1000 - 1 ) / 17 ) + 1 ) / 2 / 2	59
4 * 2 * 2 + 1	17
 ( 10 * 100.0 - ( 20 + 22 + 25 ) ) / 7	133.29
 ( 301 - 1 - ( 99 + 1 ) ) / 2 + 1	101
